"Date","season","holiday","hr","workingday","weather","atemp","humidity","windspeed","Count","Day_Time"
"2011-09-12","winter","Not holiday","23","Workday","Clear","21.21",32,"19.0012",171,"After work time"
"2011-09-13","winter","Not holiday","0","Workday","Clear","20.455",43,"16.9979",228,"Sleep time"
"2011-09-13","winter","Not holiday","1","Workday","Clear","20.455",43,"16.9979",430,"Sleep time"
"2011-09-13","winter","Not holiday","2","Workday","Clear","19.695",43,"15.0013",437,"Sleep time"
"2011-09-13","winter","Not holiday","3","Workday","Clear","16.665",43,"16.9979",291,"Sleep time"
"2011-09-13","winter","Not holiday","4","Workday","Clear","16.665",46,"11.0014",201,"Sleep time"
"2011-09-13","winter","Not holiday","5","Workday","Clear","15.91",57,"11.0014",154,"Sleep time"
"2011-09-13","winter","Not holiday","6","Workday","Clear","15.15",65,"8.9981",87,"Sleep time"
"2011-09-13","winter","Not holiday","7","Workday","Clear","15.15",65,"8.9981",46,"Work time"
"2011-09-13","winter","Not holiday","8","Workday","Clear","14.395",70,"12.998",23,"Work time"
"2011-09-13","winter","Not holiday","9","Workday","Clear","14.395",61,"8.9981",14,"Work time"
"2011-09-13","winter","Not holiday","10","Workday","Clear","16.665",61,"0",4,"Work time"
"2011-09-13","winter","Not holiday","11","Workday","Mist","16.665",70,"0",2,"Work time"
"2011-09-13","winter","Not holiday","12","Workday","Mist","16.665",70,"0",3,"Work time"
"2011-09-13","winter","Not holiday","13","Workday","Clear","16.665",49,"6.0032",15,"Work time"
"2011-09-13","winter","Not holiday","14","Workday","Clear","15.15",45,"19.9995",100,"Work time"
"2011-09-13","winter","Not holiday","15","Workday","Clear","17.425",45,"0",299,"Work time"
"2011-09-13","winter","Not holiday","16","Workday","Clear","15.91",49,"0",529,"Work time"
"2011-09-13","winter","Not holiday","17","Workday","Clear","16.665",49,"0",289,"After work time"
"2011-09-13","winter","Not holiday","18","Workday","Clear","16.665",46,"11.0014",116,"After work time"
"2011-09-13","winter","Not holiday","19","Workday","Clear","17.425",46,"12.998",129,"After work time"
"2011-09-13","winter","Not holiday","20","Workday","Clear","20.455",40,"22.0028",172,"After work time"
"2011-09-13","winter","Not holiday","21","Workday","Clear","21.97",38,"16.9979",184,"After work time"
"2011-09-13","winter","Not holiday","22","Workday","Clear","21.97",38,"16.9979",138,"After work time"
"2011-09-13","winter","Not holiday","23","Workday","Clear","21.97",38,"12.998",146,"After work time"
"2011-09-14","winter","Not holiday","0","Workday","Clear","21.97",35,"16.9979",276,"Sleep time"
"2011-09-14","winter","Not holiday","1","Workday","Clear","21.97",35,"12.998",509,"Sleep time"
"2011-09-14","winter","Not holiday","2","Workday","Clear","21.21",38,"12.998",518,"Sleep time"
"2011-09-14","winter","Not holiday","3","Workday","Clear","19.695",43,"15.0013",338,"Sleep time"
"2011-09-14","winter","Not holiday","4","Workday","Clear","17.425",50,"8.9981",212,"Sleep time"
"2011-09-14","winter","Not holiday","5","Workday","Clear","17.425",61,"7.0015",190,"Sleep time"
"2011-09-14","winter","Not holiday","6","Workday","Clear","15.91",57,"12.998",118,"Sleep time"
"2011-09-14","winter","Not holiday","7","Workday","Clear","16.665",57,"8.9981",51,"Work time"
"2011-09-14","winter","Not holiday","8","Workday","Clear","14.395",56,"15.0013",23,"Work time"
"2011-09-14","winter","Not holiday","9","Workday","Clear","13.635",61,"11.0014",10,"Work time"
"2011-09-14","winter","Not holiday","10","Workday","Clear","15.15",65,"0",1,"Work time"
"2011-09-14","winter","Not holiday","11","Workday","Clear","15.15",65,"0",1,"Work time"
"2011-09-14","winter","Not holiday","12","Workday","Clear","12.88",70,"6.0032",1,"Work time"
"2011-09-14","winter","Not holiday","13","Workday","Clear","12.88",70,"6.0032",20,"Work time"
"2011-09-14","winter","Not holiday","14","Workday","Mist","14.395",70,"0",98,"Work time"
"2011-09-14","winter","Not holiday","15","Workday","Mist","12.88",70,"7.0015",281,"Work time"
"2011-09-14","winter","Not holiday","16","Workday","Mist","11.365",70,"15.0013",508,"Work time"
"2011-09-14","winter","Not holiday","17","Workday","Mist","12.88",70,"11.0014",253,"After work time"
"2011-09-14","winter","Not holiday","18","Workday","Mist","12.88",70,"15.0013",108,"After work time"
"2011-09-14","winter","Not holiday","19","Workday","Mist","12.88",65,"15.0013",102,"After work time"
"2011-09-14","winter","Not holiday","20","Workday","Mist","12.88",65,"19.0012",138,"After work time"
"2011-09-14","winter","Not holiday","21","Workday","Mist","14.395",61,"7.0015",126,"After work time"
"2011-09-14","winter","Not holiday","22","Workday","Mist","15.15",56,"11.0014",108,"After work time"
"2011-09-14","winter","Not holiday","23","Workday","Light Snow","15.91",61,"7.0015",54,"After work time"
"2011-09-15","winter","Not holiday","0","Workday","Light Snow","13.635",81,"7.0015",75,"Sleep time"
"2011-09-15","winter","Not holiday","1","Workday","Light Snow","12.88",87,"7.0015",155,"Sleep time"
"2011-09-15","winter","Not holiday","2","Workday","Light Snow","12.88",87,"7.0015",167,"Sleep time"
"2011-09-15","winter","Not holiday","3","Workday","Light Snow","12.88",87,"7.0015",161,"Sleep time"
"2011-09-15","winter","Not holiday","4","Workday","Light Snow","12.12",87,"8.9981",125,"Sleep time"
"2011-09-15","winter","Not holiday","5","Workday","Light Snow","11.365",87,"12.998",129,"Sleep time"
"2011-09-15","winter","Not holiday","6","Workday","Mist","12.12",87,"8.9981",98,"Sleep time"
"2011-09-15","winter","Not holiday","7","Workday","Mist","12.12",87,"11.0014",60,"Work time"
"2011-09-15","winter","Not holiday","8","Workday","Mist","12.12",87,"11.0014",26,"Work time"
"2011-09-15","winter","Not holiday","9","Workday","Mist","12.12",87,"8.9981",12,"Work time"
"2011-09-15","winter","Not holiday","10","Workday","Clear","11.365",80,"8.9981",2,"Work time"
"2011-09-15","winter","Not holiday","11","Workday","Clear","10.605",80,"19.0012",4,"Work time"
"2011-09-15","winter","Not holiday","12","Workday","Mist","9.85",75,"30.0026",1,"Work time"
"2011-09-15","winter","Not holiday","13","Workday","Clear","9.09",75,"19.0012",18,"Work time"
"2011-09-15","winter","Not holiday","14","Workday","Clear","9.09",75,"19.0012",76,"Work time"
"2011-09-15","winter","Not holiday","15","Workday","Clear","9.85",69,"16.9979",267,"Work time"
"2011-09-15","winter","Not holiday","16","Workday","Clear","9.85",64,"16.9979",484,"Work time"
"2011-09-15","winter","Not holiday","17","Workday","Clear","9.85",59,"15.0013",238,"After work time"
"2011-09-15","winter","Not holiday","18","Workday","Clear","10.605",51,"15.0013",97,"After work time"
"2011-09-15","winter","Not holiday","19","Workday","Clear","11.365",52,"15.0013",99,"After work time"
"2011-09-15","winter","Not holiday","20","Workday","Clear","11.365",48,"22.0028",158,"After work time"
"2011-09-15","winter","Not holiday","21","Workday","Clear","13.635",42,"22.0028",154,"After work time"
"2011-09-15","winter","Not holiday","22","Workday","Clear","15.15",39,"19.9995",144,"After work time"
"2011-09-15","winter","Not holiday","23","Workday","Clear","15.15",36,"19.9995",134,"After work time"
"2011-09-16","winter","Not holiday","0","Workday","Clear","16.665",36,"0",238,"Sleep time"
"2011-09-16","winter","Not holiday","1","Workday","Clear","16.665",34,"8.9981",399,"Sleep time"
"2011-09-16","winter","Not holiday","2","Workday","Clear","16.665",31,"11.0014",417,"Sleep time"
"2011-09-16","winter","Not holiday","3","Workday","Clear","16.665",33,"7.0015",295,"Sleep time"
"2011-09-16","winter","Not holiday","4","Workday","Clear","17.425",36,"0",199,"Sleep time"
"2011-09-16","winter","Not holiday","5","Workday","Clear","15.91",52,"6.0032",177,"Sleep time"
"2011-09-16","winter","Not holiday","6","Workday","Mist","16.665",56,"0",107,"Sleep time"
"2011-09-16","winter","Not holiday","7","Workday","Mist","16.665",52,"0",84,"Work time"
"2011-09-16","winter","Not holiday","8","Workday","Mist","15.15",65,"6.0032",43,"Work time"
"2011-09-16","winter","Not holiday","9","Workday","Mist","15.15",61,"6.0032",13,"Work time"
"2011-09-16","winter","Not holiday","10","Workday","Clear","14.395",52,"6.0032",16,"Work time"
"2011-09-16","winter","Not holiday","11","Workday","Clear","14.395",56,"6.0032",5,"Work time"
"2011-09-16","winter","Not holiday","12","Workday","Clear","14.395",56,"6.0032",2,"Work time"
"2011-09-16","winter","Not holiday","13","Workday","Clear","11.365",52,"15.0013",17,"Work time"
"2011-09-16","winter","Not holiday","14","Workday","Clear","9.85",59,"12.998",64,"Work time"
"2011-09-16","winter","Not holiday","15","Workday","Clear","10.605",59,"11.0014",230,"Work time"
"2011-09-16","winter","Not holiday","16","Workday","Clear","10.605",59,"11.0014",448,"Work time"
"2011-09-16","winter","Not holiday","17","Workday","Clear","11.365",55,"11.0014",275,"After work time"
"2011-09-16","winter","Not holiday","18","Workday","Mist","13.635",48,"8.9981",124,"After work time"
"2011-09-16","winter","Not holiday","19","Workday","Mist","14.395",45,"7.0015",153,"After work time"
"2011-09-16","winter","Not holiday","20","Workday","Mist","15.15",42,"8.9981",176,"After work time"
"2011-09-16","winter","Not holiday","21","Workday","Mist","15.91",42,"6.0032",192,"After work time"
"2011-09-16","winter","Not holiday","22","Workday","Mist","16.665",39,"6.0032",146,"After work time"
"2011-09-16","winter","Not holiday","23","Workday","Mist","16.665",45,"8.9981",191,"After work time"
"2011-09-17","winter","Not holiday","0","Workday","Mist","15.91",42,"16.9979",268,"Sleep time"
"2011-09-17","winter","Not holiday","1","Workday","Mist","16.665",42,"12.998",396,"Sleep time"
"2011-09-17","winter","Not holiday","2","Workday","Light Snow","15.15",61,"8.9981",359,"Sleep time"
"2011-09-17","winter","Not holiday","3","Workday","Mist","17.425",57,"0",262,"Sleep time"
"2011-09-17","winter","Not holiday","4","Workday","Mist","17.425",57,"0",151,"Sleep time"
"2011-09-17","winter","Not holiday","5","Workday","Mist","16.665",66,"6.0032",122,"Sleep time"
"2011-09-17","winter","Not holiday","6","Workday","Mist","17.425",66,"0",113,"Sleep time"
"2011-09-17","winter","Not holiday","7","Workday","Mist","15.91",70,"6.0032",65,"Work time"
"2011-09-17","winter","Not holiday","8","Not workday","Mist","15.15",70,"8.9981",53,"Work time"
"2011-09-17","winter","Not holiday","9","Not workday","Light Snow","14.395",81,"8.9981",45,"Work time"
"2011-09-17","winter","Not holiday","10","Not workday","Light Snow","12.88",81,"12.998",26,"Work time"
"2011-09-17","winter","Not holiday","11","Not workday","Light Snow","11.365",87,"15.0013",9,"Work time"
"2011-09-17","winter","Not holiday","12","Not workday","Light Snow","11.365",87,"15.0013",4,"Work time"
"2011-09-17","winter","Not holiday","13","Not workday","Light Snow","11.365",93,"11.0014",2,"Work time"
"2011-09-17","winter","Not holiday","14","Not workday","Light Snow","11.365",93,"8.9981",9,"Work time"
"2011-09-17","winter","Not holiday","15","Not workday","Light Snow","11.365",93,"8.9981",19,"Work time"
"2011-09-17","winter","Not holiday","16","Not workday","Light Snow","11.365",93,"8.9981",78,"Work time"
"2011-09-17","winter","Not holiday","17","Not workday","Light Snow","12.12",93,"7.0015",90,"After work time"
"2011-09-17","winter","Not holiday","18","Not workday","Light Snow","12.12",93,"7.0015",166,"After work time"
"2011-09-17","winter","Not holiday","19","Not workday","Mist","12.88",81,"7.0015",183,"After work time"
"2011-09-17","winter","Not holiday","20","Not workday","Mist","12.88",81,"11.0014",221,"After work time"
"2011-09-17","winter","Not holiday","21","Not workday","Mist","12.12",81,"19.0012",235,"After work time"
"2011-09-17","winter","Not holiday","22","Not workday","Mist","12.12",81,"16.9979",243,"After work time"
"2011-09-17","winter","Not holiday","23","Not workday","Mist","13.635",61,"19.9995",124,"After work time"
"2011-09-18","winter","Not holiday","0","Not workday","Light Snow","9.85",75,"27.9993",146,"Sleep time"
"2011-09-18","winter","Not holiday","1","Not workday","Light Snow","9.09",69,"31.0009",144,"Sleep time"
"2011-09-18","winter","Not holiday","2","Not workday","Mist","9.09",47,"43.9989",108,"Sleep time"
"2011-09-18","winter","Not holiday","3","Not workday","Mist","7.575",40,"36.9974",87,"Sleep time"
"2011-09-18","winter","Not holiday","4","Not workday","Mist","6.06",43,"36.9974",63,"Sleep time"
"2011-09-18","winter","Not holiday","5","Not workday","Clear","3.79",43,"43.0006",48,"Sleep time"
"2011-09-18","winter","Not holiday","6","Not workday","Mist","5.305",39,"26.0027",46,"Sleep time"
"2011-09-18","winter","Not holiday","7","Not workday","Light Snow","3.79",50,"32.9975",20,"Work time"
"2011-09-18","winter","Not holiday","8","Not workday","Light Snow","3.79",68,"26.0027",21,"Work time"
"2011-09-18","winter","Not holiday","9","Not workday","Light Snow","2.275",79,"31.0009",24,"Work time"
"2011-09-18","winter","Not holiday","10","Not workday","Mist","3.03",58,"39.0007",27,"Work time"
"2011-09-18","winter","Not holiday","11","Not workday","Mist","2.275",46,"46.0022",14,"Work time"
"2011-09-18","winter","Not holiday","12","Not workday","Mist","2.275",46,"47.9988",1,"Work time"
"2011-09-18","winter","Not holiday","13","Not workday","Clear","3.79",49,"26.0027",3,"Work time"
"2011-09-18","winter","Not holiday","14","Not workday","Clear","3.79",49,"26.0027",2,"Work time"
"2011-09-18","winter","Not holiday","15","Not workday","Clear","4.545",53,"12.998",18,"Work time"
"2011-09-18","winter","Not holiday","16","Not workday","Clear","3.79",53,"16.9979",26,"Work time"
"2011-09-18","winter","Not holiday","17","Not workday","Clear","4.545",49,"19.9995",63,"After work time"
"2011-09-18","winter","Not holiday","18","Not workday","Clear","5.305",42,"23.9994",91,"After work time"
"2011-09-18","winter","Not holiday","19","Not workday","Clear","5.305",42,"19.9995",124,"After work time"
"2011-09-18","winter","Not holiday","20","Not workday","Clear","3.79",39,"43.0006",140,"After work time"
"2011-09-18","winter","Not holiday","21","Not workday","Clear","6.06",40,"30.0026",138,"After work time"
"2011-09-18","winter","Not holiday","22","Not workday","Clear","6.06",40,"35.0008",111,"After work time"
"2011-09-18","winter","Not holiday","23","Not workday","Clear","6.06",40,"36.9974",155,"After work time"
"2011-09-19","winter","Not holiday","0","Not workday","Clear","8.335",34,"31.0009",164,"Sleep time"
"2011-09-19","winter","Not holiday","1","Not workday","Clear","7.575",37,"27.9993",87,"Sleep time"
"2011-09-19","winter","Not holiday","2","Not workday","Clear","6.06",40,"31.0009",96,"Sleep time"
"2011-09-19","winter","Not holiday","3","Not workday","Clear","6.82",40,"19.0012",80,"Sleep time"
"2011-09-19","winter","Not holiday","4","Not workday","Clear","6.06",42,"22.0028",57,"Sleep time"
"2011-09-19","winter","Not holiday","5","Not workday","Clear","6.06",43,"19.9995",36,"Sleep time"
"2011-09-19","winter","Not holiday","6","Not workday","Clear","7.575",43,"11.0014",28,"Sleep time"
"2011-09-19","winter","Not holiday","7","Not workday","Clear","6.82",43,"15.0013",23,"Work time"
"2011-09-19","winter","Not holiday","8","Workday","Clear","6.82",46,"15.0013",9,"Work time"
"2011-09-19","winter","Not holiday","9","Workday","Clear","6.06",50,"15.0013",6,"Work time"
"2011-09-19","winter","Not holiday","10","Workday","Clear","6.82",46,"12.998",4,"Work time"
"2011-09-19","winter","Not holiday","11","Workday","Clear","7.575",54,"7.0015",1,"Work time"
"2011-09-19","winter","Not holiday","12","Workday","Clear","8.335",54,"6.0032",2,"Work time"
"2011-09-19","winter","Not holiday","13","Workday","Clear","6.06",58,"8.9981",17,"Work time"
"2011-09-19","winter","Not holiday","14","Workday","Clear","5.305",54,"15.0013",72,"Work time"
"2011-09-19","winter","Not holiday","15","Workday","Clear","5.305",54,"12.998",195,"Work time"
"2011-09-19","winter","Not holiday","16","Workday","Clear","6.06",54,"8.9981",417,"Work time"
"2011-09-19","winter","Not holiday","17","Workday","Clear","6.82",50,"12.998",205,"After work time"
"2011-09-19","winter","Not holiday","18","Workday","Clear","7.575",50,"8.9981",71,"After work time"
"2011-09-19","winter","Not holiday","19","Workday","Clear","11.365",37,"12.998",90,"After work time"
"2011-09-19","winter","Not holiday","20","Workday","Clear","12.88",28,"22.0028",118,"After work time"
"2011-09-19","winter","Not holiday","21","Workday","Clear","15.15",22,"15.0013",140,"After work time"
